0 	1
1.0101 	0.999998
2.0202 	0.999999
3.0303 	1
4.0404 	0.999997
5.05051 	0.999994
6.06061 	1
7.07071 	1.00001
8.08081 	0.999999
9.09091 	0.999987
10.101 	1
11.1111 	1.00002
12.1212 	1.00001
13.1313 	0.999981
14.1414 	0.999979
15.1515 	1.00001
16.1616 	1.00004
17.1717 	1
18.1818 	0.999955
19.1919 	0.999972
20.202 	1.00004
21.2121 	1.00006
22.2222 	0.999992
23.2323 	0.999911
24.2424 	0.999938
25.2525 	1.00006
26.2626 	1.00014
27.2727 	1.00004
28.2828 	0.999854
29.2929 	0.999806
30.303 	1
31.3131 	1.00026
32.3232 	1.00028
33.3333 	0.999962
34.3434 	0.999591
35.3535 	0.999572
36.3636 	1.00003
37.3737 	1.00061
38.3838 	1.00072
39.3939 	1.00013
40.404 	0.999206
41.4141 	0.99876
42.4242 	0.999349
43.4343 	1.00073
44.4444 	1.00191
45.4545 	1.00181
46.4646 	1.00016
47.4747 	0.997872
48.4848 	0.996539
49.4949 	0.997419
50.5051 	1.00046
51.5152 	1.00406
52.5253 	1.00591
53.5354 	1.0044
54.5455 	0.999677
55.5556 	0.993871
56.5657 	0.990115
57.5758 	0.990971
58.5859 	0.996976
59.596 	1.00611
60.6061 	1.01445
61.6162 	1.01785
62.6263 	1.01376
63.6364 	1.00256
64.6465 	0.987663
65.6566 	0.974427
66.6667 	0.968285
67.6768 	0.972724
68.6869 	0.987913
69.697 	1.01042
70.7071 	1.0341
71.7172 	1.05182
72.7273 	1.05757
73.7374 	1.04808
74.7475 	1.0239
75.7576 	0.98922
76.7677 	0.951092
77.7778 	0.917621
78.7879 	0.896536
79.798 	0.89318
80.8081 	0.910121
81.8182 	0.94594
82.8283 	0.996714
83.8384 	1.05529
84.8485 	1.11445
85.8586 	1.16551
86.8687 	1.20263
87.8788 	1.21952
88.8889 	1.21476
89.899 	1.18608
90.9091 	1.13671
91.9192 	1.06777
92.9293 	0.985146
93.9394 	0.891989
94.9495 	0.793664
95.9596 	0.694881
96.9697 	0.597103
97.9798 	0.507782
98.9899 	0.421216
100 	0.350297
