0 	1
1.0101 	0.999626
2.0202 	0.99545
3.0303 	1.00068
4.0404 	1.00923
5.05051 	1.00081
6.06061 	0.986294
7.07071 	0.994494
8.08081 	1.01637
9.09091 	1.01406
10.101 	0.986021
11.1111 	0.975322
12.1212 	1.00276
13.1313 	1.03123
14.1414 	1.0178
15.1515 	0.976368
16.1616 	0.961118
17.1717 	0.995306
18.1818 	1.04038
19.1919 	1.04226
20.202 	0.994915
21.2121 	0.94727
22.2222 	0.950258
23.2323 	1.00449
24.2424 	1.06065
25.2525 	1.0668
26.2626 	1.01452
27.2727 	0.944247
28.2828 	0.910791
29.2929 	0.941146
30.303 	1.01686
31.3131 	1.0894
32.3232 	1.11305
33.3333 	1.07187
34.3434 	0.985954
35.3535 	0.897678
36.3636 	0.848956
37.3737 	0.862571
38.3838 	0.93508
39.3939 	1.04158
40.404 	1.14743
41.4141 	1.2207
42.4242 	1.24078
43.4343 	1.20148
44.4444 	1.1093
45.4545 	0.97893
46.4646 	0.828143
47.4747 	0.673604
48.4848 	0.528286
49.4949 	0.40051
50.5051 	0.294309
51.5152 	0.210125
52.5253 	0.145994
53.5354 	0.0988801
54.5455 	0.0653814
55.5556 	0.0422637
56.5657 	0.0267416
57.5758 	0.0165808
58.5859 	0.0100849
59.596 	0.00602292
60.6061 	0.00353495
61.6162 	0.00204059
62.6263 	0.00115946
63.6364 	0.000648907
64.6465 	0.000357953
65.6566 	0.000194739
66.6667 	0.000104547
67.6768 	5.54169e-05
68.6869 	2.90179e-05
69.697 	1.50173e-05
70.7071 	7.6847e-06
71.7172 	3.89006e-06
72.7273 	1.94878e-06
73.7374 	9.66543e-07
74.7475 	4.74786e-07
75.7576 	2.31074e-07
76.7677 	1.11463e-07
77.7778 	5.33078e-08
78.7879 	2.52853e-08
79.798 	1.18987e-08
80.8081 	5.55677e-09
81.8182 	2.57609e-09
82.8283 	1.18588e-09
83.8384 	5.42232e-10
84.8485 	2.46326e-10
85.8586 	1.11207e-10
86.8687 	4.99067e-11
87.8788 	2.22692e-11
88.8889 	9.8827e-12
89.899 	4.36291e-12
90.9091 	1.9165e-12
91.9192 	8.3786e-13
92.9293 	3.64642e-13
93.9394 	1.58012e-13
94.9495 	6.81897e-14
95.9596 	2.93187e-14
96.9697 	1.25453e-14
97.9798 	5.38474e-15
98.9899 	2.21649e-15
100 	1.12261e-15
