0 	1
1.0101 	1.00007
2.0202 	0.999842
3.0303 	0.999741
4.0404 	1.00028
5.05051 	1.00055
6.06061 	0.999744
7.07071 	0.99904
8.08081 	0.999901
9.09091 	1.00136
10.101 	1.00104
11.1111 	0.998791
12.1212 	0.997548
13.1313 	0.999594
14.1414 	1.00311
15.1515 	1.00372
16.1616 	0.999613
17.1717 	0.994288
18.1818 	0.993634
19.1919 	0.999934
20.202 	1.00883
21.2121 	1.01236
22.2222 	1.00555
23.2323 	0.991228
24.2424 	0.978863
25.2525 	0.978427
26.2626 	0.99347
27.2727 	1.01809
28.2828 	1.03953
29.2929 	1.04484
30.303 	1.02761
31.3131 	0.991449
32.3232 	0.948809
33.3333 	0.91607
34.3434 	0.907325
35.3535 	0.929453
36.3636 	0.980056
37.3737 	1.04854
38.3838 	1.1194
39.3939 	1.17645
40.404 	1.20645
41.4141 	1.2015
42.4242 	1.15973
43.4343 	1.08465
44.4444 	0.983606
45.4545 	0.865896
46.4646 	0.741014
47.4747 	0.617354
48.4848 	0.501432
49.4949 	0.397607
50.5051 	0.308266
51.5152 	0.234005
52.5253 	0.174087
53.5354 	0.127054
54.5455 	0.0910563
55.5556 	0.0641372
56.5657 	0.0444366
57.5758 	0.0303059
58.5859 	0.0203597
59.596 	0.013482
60.6061 	0.00880509
61.6162 	0.00567486
62.6263 	0.00361115
63.6364 	0.00226996
64.6465 	0.00141016
65.6566 	0.000866145
66.6667 	0.000526204
67.6768 	0.000316321
68.6869 	0.000188221
69.697 	0.000110898
70.7071 	6.47191e-05
71.7172 	3.74222e-05
72.7273 	2.14456e-05
73.7374 	1.21838e-05
74.7475 	6.86392e-06
75.7576 	3.83546e-06
76.7677 	2.12629e-06
77.7778 	1.16973e-06
78.7879 	6.38703e-07
79.798 	3.46223e-07
80.8081 	1.86355e-07
81.8182 	9.96182e-08
82.8283 	5.28961e-08
83.8384 	2.79047e-08
84.8485 	1.46275e-08
85.8586 	7.6203e-09
86.8687 	3.94595e-09
87.8788 	2.03129e-09
88.8889 	1.03968e-09
89.899 	5.29165e-10
90.9091 	2.67859e-10
91.9192 	1.34865e-10
92.9293 	6.755e-11
93.9394 	3.36624e-11
94.9495 	1.66901e-11
95.9596 	8.23852e-12
96.9697 	4.0394e-12
97.9798 	1.98885e-12
98.9899 	9.36517e-13
100 	5.2132e-13
