0 	1
1.0101 	1
2.0202 	1
3.0303 	1
4.0404 	1
5.05051 	1
6.06061 	1
7.07071 	1
8.08081 	0.999999
9.09091 	1
10.101 	1.00001
11.1111 	1
12.1212 	0.99998
13.1313 	0.999963
14.1414 	1.00006
15.1515 	1.00016
16.1616 	1.00002
17.1717 	0.999621
18.1818 	0.999408
19.1919 	0.999802
20.202 	1.00131
21.2121 	1.00237
22.2222 	1.00126
23.2323 	0.997404
24.2424 	0.993135
25.2525 	0.991598
26.2626 	0.998204
27.2727 	1.01012
28.2828 	1.02049
29.2929 	1.02459
30.303 	1.01642
31.3131 	0.990808
32.3232 	0.960343
33.3333 	0.937571
34.3434 	0.931259
35.3535 	0.946661
36.3636 	0.989494
37.3737 	1.04785
38.3838 	1.10532
39.3939 	1.16174
40.404 	1.18365
41.4141 	1.18484
42.4242 	1.14799
43.4343 	1.07705
44.4444 	0.979827
45.4545 	0.865432
46.4646 	0.74315
47.4747 	0.621284
48.4848 	0.506381
49.4949 	0.402922
50.5051 	0.313453
51.5152 	0.238743
52.5253 	0.178197
53.5354 	0.130476
54.5455 	0.093807
55.5556 	0.0662812
56.5657 	0.0460626
57.5758 	0.0315093
58.5859 	0.0212306
59.596 	0.0140993
60.6061 	0.00923434
61.6162 	0.00596807
62.6263 	0.0038081
63.6364 	0.00240016
64.6465 	0.00149497
65.6566 	0.000920602
66.6667 	0.000560704
67.6768 	0.000337898
68.6869 	0.000201551
69.697 	0.000119036
70.7071 	6.96321e-05
71.7172 	4.03562e-05
72.7273 	2.31796e-05
73.7374 	1.31983e-05
74.7475 	7.45177e-06
75.7576 	4.17293e-06
76.7677 	2.31828e-06
77.7778 	1.278e-06
78.7879 	6.99255e-07
79.798 	3.7981e-07
80.8081 	2.04839e-07
81.8182 	1.09712e-07
82.8283 	5.83674e-08
83.8384 	3.0849e-08
84.8485 	1.62008e-08
85.8586 	8.45532e-09
86.8687 	4.3862e-09
87.8788 	2.26191e-09
88.8889 	1.15972e-09
89.899 	5.91272e-10
90.9091 	2.99799e-10
91.9192 	1.51197e-10
92.9293 	7.58531e-11
93.9394 	3.78606e-11
94.9495 	1.88012e-11
95.9596 	9.29496e-12
96.9697 	4.5643e-12
97.9798 	2.2507e-12
98.9899 	1.06139e-12
100 	5.91448e-13
