0 	1
1.0101 	1
2.0202 	1
3.0303 	0.999991
4.0404 	0.999979
5.05051 	1.00001
6.06061 	1.00009
7.07071 	1.00006
8.08081 	0.999796
9.09091 	0.999585
10.101 	0.999999
11.1111 	1.001
12.1212 	1.00136
13.1313 	0.999802
14.1414 	0.996984
15.1515 	0.995898
16.1616 	0.99926
17.1717 	1.006
18.1818 	1.01076
19.1919 	1.00773
20.202 	0.995966
21.2121 	0.981572
22.2222 	0.974561
23.2323 	0.982401
24.2424 	1.00467
25.2525 	1.03229
26.2626 	1.05169
27.2727 	1.05143
28.2828 	1.02757
29.2929 	0.985668
30.303 	0.938643
31.3131 	0.902087
32.3232 	0.889031
33.3333 	0.906092
34.3434 	0.951988
35.3535 	1.01843
36.3636 	1.09265
37.3737 	1.1606
38.3838 	1.20979
39.3939 	1.2314
40.404 	1.22113
41.4141 	1.1791
42.4242 	1.10906
43.4343 	1.01718
44.4444 	0.910758
45.4545 	0.797155
46.4646 	0.682939
47.4747 	0.573412
48.4848 	0.472401
49.4949 	0.382292
50.5051 	0.30426
51.5152 	0.238412
52.5253 	0.184055
53.5354 	0.140106
54.5455 	0.105237
55.5556 	0.0780509
56.5657 	0.0571947
57.5758 	0.0414334
58.5859 	0.0296889
59.596 	0.0210524
60.6061 	0.0147799
61.6162 	0.0102775
62.6263 	0.00708154
63.6364 	0.00483668
64.6465 	0.00327567
65.6566 	0.00220054
66.6667 	0.00146677
67.6768 	0.000970359
68.6869 	0.000637306
69.697 	0.000415647
70.7071 	0.000269257
71.7172 	0.00017329
72.7273 	0.000110825
73.7374 	7.04444e-05
74.7475 	4.45129e-05
75.7576 	2.79662e-05
76.7677 	1.74731e-05
77.7778 	1.08583e-05
78.7879 	6.71247e-06
79.798 	4.12852e-06
80.8081 	2.52675e-06
81.8182 	1.53902e-06
82.8283 	9.33033e-07
83.8384 	5.63092e-07
84.8485 	3.38329e-07
85.8586 	2.02409e-07
86.8687 	1.20585e-07
87.8788 	7.15462e-08
88.8889 	4.2281e-08
89.899 	2.48894e-08
90.9091 	1.45961e-08
91.9192 	8.52806e-09
92.9293 	4.96469e-09
93.9394 	2.88006e-09
94.9495 	1.66499e-09
95.9596 	9.59306e-10
96.9697 	5.50868e-10
97.9798 	3.1574e-10
98.9899 	1.7456e-10
100 	1.18405e-10
